"year","count_PlanetScope","count_RapidEye","cluster_id"
2009,0,0,"AO2015_459"
2010,0,4,"AO2015_459"
2011,0,2,"AO2015_459"
2012,0,4,"AO2015_459"
2013,0,12,"AO2015_459"
2014,0,10,"AO2015_459"
2015,0,10,"AO2015_459"
2016,44,9,"AO2015_459"
2000,0,0,"ET2005_134"
2001,0,0,"ET2005_134"
2002,0,0,"ET2005_134"
2003,0,0,"ET2005_134"
2004,0,0,"ET2005_134"
2005,0,0,"ET2005_134"
2006,0,0,"ET2005_134"
2007,0,0,"ET2005_134"
2008,0,0,"ET2005_134"
2009,0,9,"ET2005_134"
2010,0,10,"ET2005_134"
2011,0,4,"ET2005_134"
2012,0,2,"ET2005_134"
2013,0,10,"ET2005_134"
2014,0,4,"ET2005_134"
2015,0,5,"ET2005_134"
2016,37,14,"ET2005_134"
2018,216,0,"ET2005_134"
2000,0,0,"CD2007_35"
2001,0,0,"CD2007_35"
2002,0,0,"CD2007_35"
2003,0,0,"CD2007_35"
2004,0,0,"CD2007_35"
2005,0,0,"CD2007_35"
2006,0,0,"CD2007_35"
2007,0,0,"CD2007_35"
2008,0,0,"CD2007_35"
2009,0,4,"CD2007_35"
2010,0,4,"CD2007_35"
2011,0,6,"CD2007_35"
2012,0,6,"CD2007_35"
2013,0,27,"CD2007_35"
2014,0,14,"CD2007_35"
2015,0,21,"CD2007_35"
2016,27,7,"CD2007_35"
2017,197,15,"CD2007_35"
2000,0,0,"ET2016_392"
2001,0,0,"ET2016_392"
2002,0,0,"ET2016_392"
2003,0,0,"ET2016_392"
2004,0,0,"ET2016_392"
2005,0,0,"ET2016_392"
2006,0,0,"ET2016_392"
2007,0,0,"ET2016_392"
2008,0,0,"ET2016_392"
2009,0,0,"ET2016_392"
2010,0,2,"ET2016_392"
2011,0,2,"ET2016_392"
2012,0,1,"ET2016_392"
2013,0,2,"ET2016_392"
2014,0,10,"ET2016_392"
2015,0,3,"ET2016_392"
2016,32,3,"ET2016_392"
2017,178,1,"ET2016_392"
2018,218,2,"ET2016_392"
2000,0,0,"ZM2007_24"
2001,0,0,"ZM2007_24"
2002,0,0,"ZM2007_24"
2003,0,0,"ZM2007_24"
2004,0,0,"ZM2007_24"
2005,0,0,"ZM2007_24"
2006,0,0,"ZM2007_24"
2007,0,0,"ZM2007_24"
2008,0,0,"ZM2007_24"
2009,0,0,"ZM2007_24"
2010,0,2,"ZM2007_24"
2011,0,3,"ZM2007_24"
2012,0,3,"ZM2007_24"
2013,0,8,"ZM2007_24"
2014,0,6,"ZM2007_24"
2015,0,6,"ZM2007_24"
2016,16,4,"ZM2007_24"
2017,180,12,"ZM2007_24"
2018,244,1,"ZM2007_24"
2000,0,0,"SL2013_80"
2001,0,0,"SL2013_80"
2002,0,0,"SL2013_80"
2003,0,0,"SL2013_80"
2004,0,0,"SL2013_80"
2005,0,0,"SL2013_80"
2006,0,0,"SL2013_80"
2007,0,0,"SL2013_80"
2008,0,0,"SL2013_80"
2009,0,2,"SL2013_80"
2010,0,8,"SL2013_80"
2011,0,4,"SL2013_80"
2012,0,3,"SL2013_80"
2013,0,7,"SL2013_80"
2014,0,4,"SL2013_80"
2015,0,6,"SL2013_80"
2016,9,3,"SL2013_80"
2017,67,1,"SL2013_80"
2018,104,0,"SL2013_80"
2000,0,0,"TZ2007_324"
2001,0,0,"TZ2007_324"
2002,0,0,"TZ2007_324"
2003,0,0,"TZ2007_324"
2004,0,0,"TZ2007_324"
2005,0,0,"TZ2007_324"
2006,0,0,"TZ2007_324"
2007,0,0,"TZ2007_324"
2008,0,0,"TZ2007_324"
2009,0,0,"TZ2007_324"
2010,0,2,"TZ2007_324"
2011,0,3,"TZ2007_324"
2012,0,4,"TZ2007_324"
2013,0,10,"TZ2007_324"
2014,0,3,"TZ2007_324"
2015,0,2,"TZ2007_324"
2016,17,4,"TZ2007_324"
2017,122,9,"TZ2007_324"
2018,169,1,"TZ2007_324"
2000,0,0,"TZ2007_201"
2001,0,0,"TZ2007_201"
2002,0,0,"TZ2007_201"
2003,0,0,"TZ2007_201"
2004,0,0,"TZ2007_201"
2005,0,0,"TZ2007_201"
2006,0,0,"TZ2007_201"
2007,0,0,"TZ2007_201"
2008,0,0,"TZ2007_201"
2009,0,0,"TZ2007_201"
2010,0,4,"TZ2007_201"
2011,0,4,"TZ2007_201"
2012,0,4,"TZ2007_201"
2013,0,2,"TZ2007_201"
2014,0,1,"TZ2007_201"
2015,0,8,"TZ2007_201"
2016,14,3,"TZ2007_201"
2017,89,2,"TZ2007_201"
2018,118,0,"TZ2007_201"
2000,0,0,"GH1998_259"
2001,0,0,"GH1998_259"
2002,0,0,"GH1998_259"
2003,0,0,"GH1998_259"
2004,0,0,"GH1998_259"
2005,0,0,"GH1998_259"
2006,0,0,"GH1998_259"
2007,0,0,"GH1998_259"
2008,0,0,"GH1998_259"
2009,0,4,"GH1998_259"
2010,0,13,"GH1998_259"
2011,0,12,"GH1998_259"
2012,0,6,"GH1998_259"
2013,0,15,"GH1998_259"
2014,0,17,"GH1998_259"
2015,0,10,"GH1998_259"
2016,15,7,"GH1998_259"
2017,108,6,"GH1998_259"
2018,200,1,"GH1998_259"
2000,0,0,"KE2014_278"
2001,0,0,"KE2014_278"
2002,0,0,"KE2014_278"
2003,0,0,"KE2014_278"
2004,0,0,"KE2014_278"
2005,0,0,"KE2014_278"
2006,0,0,"KE2014_278"
2007,0,0,"KE2014_278"
2008,0,0,"KE2014_278"
2009,0,2,"KE2014_278"
2010,0,27,"KE2014_278"
2011,0,5,"KE2014_278"
2012,0,25,"KE2014_278"
2013,0,28,"KE2014_278"
2014,0,5,"KE2014_278"
2015,2,10,"KE2014_278"
2016,27,2,"KE2014_278"
2017,183,2,"KE2014_278"
2018,177,13,"KE2014_278"
2000,0,0,"CD2007_177"
2001,0,0,"CD2007_177"
2002,0,0,"CD2007_177"
2003,0,0,"CD2007_177"
2004,0,0,"CD2007_177"
2005,0,0,"CD2007_177"
2006,0,0,"CD2007_177"
2007,0,0,"CD2007_177"
2008,0,0,"CD2007_177"
2009,0,0,"CD2007_177"
2010,0,2,"CD2007_177"
2011,0,1,"CD2007_177"
2012,0,0,"CD2007_177"
2013,0,1,"CD2007_177"
2014,0,1,"CD2007_177"
2015,0,1,"CD2007_177"
2016,19,5,"CD2007_177"
2017,125,1,"CD2007_177"
2018,167,0,"CD2007_177"
2000,0,0,"ZM2007_119"
2001,0,0,"ZM2007_119"
2002,0,0,"ZM2007_119"
2003,0,0,"ZM2007_119"
2004,0,0,"ZM2007_119"
2005,0,0,"ZM2007_119"
2006,0,0,"ZM2007_119"
2007,0,0,"ZM2007_119"
2008,0,0,"ZM2007_119"
2009,0,0,"ZM2007_119"
2010,0,0,"ZM2007_119"
2011,0,1,"ZM2007_119"
2012,0,2,"ZM2007_119"
2013,0,8,"ZM2007_119"
2014,0,8,"ZM2007_119"
2015,0,3,"ZM2007_119"
2016,22,5,"ZM2007_119"
2017,190,5,"ZM2007_119"
2018,190,6,"ZM2007_119"
2000,0,0,"TZ2015_80"
2001,0,0,"TZ2015_80"
2002,0,0,"TZ2015_80"
2003,0,0,"TZ2015_80"
2004,0,0,"TZ2015_80"
2005,0,0,"TZ2015_80"
2006,0,0,"TZ2015_80"
2007,0,0,"TZ2015_80"
2008,0,0,"TZ2015_80"
2009,0,0,"TZ2015_80"
2010,0,2,"TZ2015_80"
2011,0,7,"TZ2015_80"
2012,0,6,"TZ2015_80"
2013,0,7,"TZ2015_80"
2014,0,4,"TZ2015_80"
2015,0,4,"TZ2015_80"
2016,10,0,"TZ2015_80"
2017,98,0,"TZ2015_80"
2018,116,0,"TZ2015_80"
2000,0,0,"UG2011_585"
2001,0,0,"UG2011_585"
2002,0,0,"UG2011_585"
2003,0,0,"UG2011_585"
2004,0,0,"UG2011_585"
2005,0,0,"UG2011_585"
2006,0,0,"UG2011_585"
2007,0,0,"UG2011_585"
2008,0,0,"UG2011_585"
2009,0,0,"UG2011_585"
2010,0,0,"UG2011_585"
2011,0,6,"UG2011_585"
2012,0,1,"UG2011_585"
2013,0,6,"UG2011_585"
2014,0,5,"UG2011_585"
2015,0,4,"UG2011_585"
2016,6,2,"UG2011_585"
2017,82,1,"UG2011_585"
2018,104,0,"UG2011_585"
2000,0,0,"CM2004_317"
2001,0,0,"CM2004_317"
2002,0,0,"CM2004_317"
2003,0,0,"CM2004_317"
2004,0,0,"CM2004_317"
2005,0,0,"CM2004_317"
2006,0,0,"CM2004_317"
2007,0,0,"CM2004_317"
2008,0,0,"CM2004_317"
2009,0,4,"CM2004_317"
2010,0,1,"CM2004_317"
2011,0,5,"CM2004_317"
2012,0,3,"CM2004_317"
2013,0,11,"CM2004_317"
2014,0,8,"CM2004_317"
2015,0,6,"CM2004_317"
2016,9,4,"CM2004_317"
2017,80,2,"CM2004_317"
2018,112,1,"CM2004_317"
2000,0,0,"NG2008_698"
2001,0,0,"NG2008_698"
2002,0,0,"NG2008_698"
2003,0,0,"NG2008_698"
2004,0,0,"NG2008_698"
2005,0,0,"NG2008_698"
2006,0,0,"NG2008_698"
2007,0,0,"NG2008_698"
2008,0,0,"NG2008_698"
2009,0,4,"NG2008_698"
2010,0,4,"NG2008_698"
2011,0,4,"NG2008_698"
2012,0,4,"NG2008_698"
2013,0,8,"NG2008_698"
2014,0,6,"NG2008_698"
2015,0,10,"NG2008_698"
2016,19,5,"NG2008_698"
2017,89,2,"NG2008_698"
2018,129,2,"NG2008_698"
2000,0,0,"ZW2005_352"
2001,0,0,"ZW2005_352"
2002,0,0,"ZW2005_352"
2003,0,0,"ZW2005_352"
2004,0,0,"ZW2005_352"
2005,0,0,"ZW2005_352"
2006,0,0,"ZW2005_352"
2007,0,0,"ZW2005_352"
2008,0,0,"ZW2005_352"
2009,0,0,"ZW2005_352"
2010,0,14,"ZW2005_352"
2011,0,9,"ZW2005_352"
2012,0,4,"ZW2005_352"
2013,0,21,"ZW2005_352"
2014,0,10,"ZW2005_352"
2015,0,12,"ZW2005_352"
2016,51,7,"ZW2005_352"
2000,0,0,"ET2010_247"
2001,0,0,"ET2010_247"
2002,0,0,"ET2010_247"
2003,0,0,"ET2010_247"
2004,0,0,"ET2010_247"
2005,0,0,"ET2010_247"
2006,0,0,"ET2010_247"
2007,0,0,"ET2010_247"
2008,0,0,"ET2010_247"
2009,0,1,"ET2010_247"
2010,0,6,"ET2010_247"
2011,0,3,"ET2010_247"
2012,0,3,"ET2010_247"
2013,0,4,"ET2010_247"
2014,0,1,"ET2010_247"
2015,1,4,"ET2010_247"
2016,22,4,"ET2010_247"
2017,207,1,"ET2010_247"
2018,247,1,"ET2010_247"
2000,0,0,"KE2008_292"
2001,0,0,"KE2008_292"
2002,0,0,"KE2008_292"
2003,0,0,"KE2008_292"
2004,0,0,"KE2008_292"
2005,0,0,"KE2008_292"
2006,0,0,"KE2008_292"
2007,0,0,"KE2008_292"
2008,0,0,"KE2008_292"
2009,0,2,"KE2008_292"
2010,0,2,"KE2008_292"
2011,0,3,"KE2008_292"
2012,0,4,"KE2008_292"
2013,0,9,"KE2008_292"
2014,0,8,"KE2008_292"
2015,0,7,"KE2008_292"
2016,26,5,"KE2008_292"
2017,168,7,"KE2008_292"
2018,166,0,"KE2008_292"
2000,0,0,"KE2014_1085"
2001,0,0,"KE2014_1085"
2002,0,0,"KE2014_1085"
2003,0,0,"KE2014_1085"
2004,0,0,"KE2014_1085"
2005,0,0,"KE2014_1085"
2006,0,0,"KE2014_1085"
2007,0,0,"KE2014_1085"
2008,0,0,"KE2014_1085"
2009,0,4,"KE2014_1085"
2010,0,6,"KE2014_1085"
2011,0,4,"KE2014_1085"
2012,0,7,"KE2014_1085"
2013,0,19,"KE2014_1085"
2014,0,9,"KE2014_1085"
2015,0,11,"KE2014_1085"
2016,49,0,"KE2014_1085"
2000,0,0,"SL2013_368"
2001,0,0,"SL2013_368"
2002,0,0,"SL2013_368"
2003,0,0,"SL2013_368"
2004,0,0,"SL2013_368"
2005,0,0,"SL2013_368"
2006,0,0,"SL2013_368"
2007,0,0,"SL2013_368"
2008,0,0,"SL2013_368"
2009,0,2,"SL2013_368"
2010,0,9,"SL2013_368"
2011,0,3,"SL2013_368"
2012,0,7,"SL2013_368"
2013,0,4,"SL2013_368"
2014,0,4,"SL2013_368"
2015,0,5,"SL2013_368"
2016,8,1,"SL2013_368"
2017,57,0,"SL2013_368"
2018,103,0,"SL2013_368"
2000,0,0,"UG2011a_174"
2001,0,0,"UG2011a_174"
2002,0,0,"UG2011a_174"
2003,0,0,"UG2011a_174"
2004,0,0,"UG2011a_174"
2005,0,0,"UG2011a_174"
2006,0,0,"UG2011a_174"
2007,0,0,"UG2011a_174"
2008,0,0,"UG2011a_174"
2009,0,0,"UG2011a_174"
2010,0,1,"UG2011a_174"
2011,0,5,"UG2011a_174"
2012,0,3,"UG2011a_174"
2013,0,2,"UG2011a_174"
2014,0,4,"UG2011a_174"
2015,0,3,"UG2011a_174"
2016,29,4,"UG2011a_174"
2017,103,0,"UG2011a_174"
2018,141,1,"UG2011a_174"
2000,0,0,"CD2013_189"
2001,0,0,"CD2013_189"
2002,0,0,"CD2013_189"
2003,0,0,"CD2013_189"
2004,0,0,"CD2013_189"
2005,0,0,"CD2013_189"
2006,0,0,"CD2013_189"
2007,0,0,"CD2013_189"
2008,0,0,"CD2013_189"
2009,0,0,"CD2013_189"
2010,0,0,"CD2013_189"
2011,0,2,"CD2013_189"
2012,0,2,"CD2013_189"
2013,0,2,"CD2013_189"
2014,0,0,"CD2013_189"
2015,0,1,"CD2013_189"
2016,1,0,"CD2013_189"
2017,27,0,"CD2013_189"
2018,43,0,"CD2013_189"
2000,0,0,"BJ2012_452"
2001,0,0,"BJ2012_452"
2002,0,0,"BJ2012_452"
2003,0,0,"BJ2012_452"
2004,0,0,"BJ2012_452"
2005,0,0,"BJ2012_452"
2006,0,0,"BJ2012_452"
2007,0,0,"BJ2012_452"
2008,0,0,"BJ2012_452"
2009,0,1,"BJ2012_452"
2010,0,4,"BJ2012_452"
2011,0,3,"BJ2012_452"
2012,0,6,"BJ2012_452"
2013,0,4,"BJ2012_452"
2014,0,4,"BJ2012_452"
2015,0,3,"BJ2012_452"
2016,16,2,"BJ2012_452"
2017,72,1,"BJ2012_452"
2018,98,2,"BJ2012_452"
2000,0,0,"CI2012_159"
2001,0,0,"CI2012_159"
2002,0,0,"CI2012_159"
2003,0,0,"CI2012_159"
2004,0,0,"CI2012_159"
2005,0,0,"CI2012_159"
2006,0,0,"CI2012_159"
2007,0,0,"CI2012_159"
2008,0,0,"CI2012_159"
2009,0,0,"CI2012_159"
2010,0,0,"CI2012_159"
2011,0,2,"CI2012_159"
2012,0,2,"CI2012_159"
2013,0,2,"CI2012_159"
2014,0,2,"CI2012_159"
2015,0,2,"CI2012_159"
2016,10,3,"CI2012_159"
2017,36,0,"CI2012_159"
2018,76,1,"CI2012_159"
2000,0,0,"ET2016_295"
2001,0,0,"ET2016_295"
2002,0,0,"ET2016_295"
2003,0,0,"ET2016_295"
2004,0,0,"ET2016_295"
2005,0,0,"ET2016_295"
2006,0,0,"ET2016_295"
2007,0,0,"ET2016_295"
2008,0,0,"ET2016_295"
2009,0,4,"ET2016_295"
2010,0,4,"ET2016_295"
2011,0,2,"ET2016_295"
2012,0,3,"ET2016_295"
2013,0,10,"ET2016_295"
2014,0,5,"ET2016_295"
2015,0,9,"ET2016_295"
2016,27,5,"ET2016_295"
2017,182,3,"ET2016_295"
2018,205,2,"ET2016_295"
2000,0,0,"UG2014_15"
2001,0,0,"UG2014_15"
2002,0,0,"UG2014_15"
2003,0,0,"UG2014_15"
2004,0,0,"UG2014_15"
2005,0,0,"UG2014_15"
2006,0,0,"UG2014_15"
2007,0,0,"UG2014_15"
2008,0,0,"UG2014_15"
2009,0,0,"UG2014_15"
2010,0,4,"UG2014_15"
2011,0,1,"UG2014_15"
2012,0,4,"UG2014_15"
2013,0,2,"UG2014_15"
2014,0,3,"UG2014_15"
2015,0,2,"UG2014_15"
2016,23,4,"UG2014_15"
2017,131,2,"UG2014_15"
2018,137,2,"UG2014_15"
2000,0,0,"ET2005_535"
2001,0,0,"ET2005_535"
2002,0,0,"ET2005_535"
2003,0,0,"ET2005_535"
2004,0,0,"ET2005_535"
2005,0,0,"ET2005_535"
2006,0,0,"ET2005_535"
2007,0,0,"ET2005_535"
2008,0,0,"ET2005_535"
2009,0,0,"ET2005_535"
2010,0,2,"ET2005_535"
2011,0,3,"ET2005_535"
2012,0,2,"ET2005_535"
2013,0,1,"ET2005_535"
2014,0,2,"ET2005_535"
2015,0,4,"ET2005_535"
2016,25,6,"ET2005_535"
2017,150,2,"ET2005_535"
2018,154,0,"ET2005_535"
2000,0,0,"ZM2013_108"
2001,0,0,"ZM2013_108"
2002,0,0,"ZM2013_108"
2003,0,0,"ZM2013_108"
2004,0,0,"ZM2013_108"
2005,0,0,"ZM2013_108"
2006,0,0,"ZM2013_108"
2007,0,0,"ZM2013_108"
2008,0,0,"ZM2013_108"
2009,0,0,"ZM2013_108"
2010,0,4,"ZM2013_108"
2011,0,0,"ZM2013_108"
2012,0,8,"ZM2013_108"
2013,0,9,"ZM2013_108"
2014,0,12,"ZM2013_108"
2015,0,10,"ZM2013_108"
2016,46,10,"ZM2013_108"
2000,0,0,"KE2014_545"
2001,0,0,"KE2014_545"
2002,0,0,"KE2014_545"
2003,0,0,"KE2014_545"
2004,0,0,"KE2014_545"
2005,0,0,"KE2014_545"
2006,0,0,"KE2014_545"
2007,0,0,"KE2014_545"
2008,0,0,"KE2014_545"
2009,0,0,"KE2014_545"
2010,0,6,"KE2014_545"
2011,0,1,"KE2014_545"
2012,0,5,"KE2014_545"
2013,0,6,"KE2014_545"
2014,0,6,"KE2014_545"
2015,0,6,"KE2014_545"
2016,21,2,"KE2014_545"
2017,120,5,"KE2014_545"
2018,106,0,"KE2014_545"
2000,0,0,"GN1999_3107"
2001,0,0,"GN1999_3107"
2002,0,0,"GN1999_3107"
2003,0,0,"GN1999_3107"
2004,0,0,"GN1999_3107"
2005,0,0,"GN1999_3107"
2006,0,0,"GN1999_3107"
2007,0,0,"GN1999_3107"
2008,0,0,"GN1999_3107"
2009,0,1,"GN1999_3107"
2010,0,7,"GN1999_3107"
2011,0,3,"GN1999_3107"
2012,0,6,"GN1999_3107"
2013,0,10,"GN1999_3107"
2014,0,8,"GN1999_3107"
2015,0,8,"GN1999_3107"
2016,16,13,"GN1999_3107"
2017,115,12,"GN1999_3107"
2018,141,1,"GN1999_3107"
2000,0,0,"UG2011_271"
2001,0,0,"UG2011_271"
2002,0,0,"UG2011_271"
2003,0,0,"UG2011_271"
2004,0,0,"UG2011_271"
2005,0,0,"UG2011_271"
2006,0,0,"UG2011_271"
2007,0,0,"UG2011_271"
2008,0,0,"UG2011_271"
2009,0,0,"UG2011_271"
2010,0,10,"UG2011_271"
2011,0,3,"UG2011_271"
2012,0,5,"UG2011_271"
2013,0,3,"UG2011_271"
2014,0,6,"UG2011_271"
2015,0,4,"UG2011_271"
2016,48,7,"UG2011_271"
2017,227,6,"UG2011_271"
2000,0,0,"BF2014_170"
2001,0,0,"BF2014_170"
2002,0,0,"BF2014_170"
2003,0,0,"BF2014_170"
2004,0,0,"BF2014_170"
2005,0,0,"BF2014_170"
2006,0,0,"BF2014_170"
2007,0,0,"BF2014_170"
2008,0,0,"BF2014_170"
2009,0,0,"BF2014_170"
2010,0,4,"BF2014_170"
2011,0,1,"BF2014_170"
2012,0,6,"BF2014_170"
2013,0,3,"BF2014_170"
2014,0,10,"BF2014_170"
2015,0,5,"BF2014_170"
2016,22,3,"BF2014_170"
2017,101,0,"BF2014_170"
2018,182,3,"BF2014_170"
2000,0,0,"ZW2010_378"
2001,0,0,"ZW2010_378"
2002,0,0,"ZW2010_378"
2003,0,0,"ZW2010_378"
2004,0,0,"ZW2010_378"
2005,0,0,"ZW2010_378"
2006,0,0,"ZW2010_378"
2007,0,0,"ZW2010_378"
2008,0,0,"ZW2010_378"
2009,0,0,"ZW2010_378"
2010,0,9,"ZW2010_378"
2011,0,6,"ZW2010_378"
2012,0,25,"ZW2010_378"
2013,0,14,"ZW2010_378"
2014,0,9,"ZW2010_378"
2015,0,15,"ZW2010_378"
2016,88,20,"ZW2010_378"
2000,0,0,"UG2011_704"
2001,0,0,"UG2011_704"
2002,0,0,"UG2011_704"
2003,0,0,"UG2011_704"
2004,0,0,"UG2011_704"
2005,0,0,"UG2011_704"
2006,0,0,"UG2011_704"
2007,0,0,"UG2011_704"
2008,0,0,"UG2011_704"
2009,0,0,"UG2011_704"
2010,0,0,"UG2011_704"
2011,0,3,"UG2011_704"
2012,0,2,"UG2011_704"
2013,0,7,"UG2011_704"
2014,0,13,"UG2011_704"
2015,0,14,"UG2011_704"
2016,16,4,"UG2011_704"
2017,140,8,"UG2011_704"
2018,143,0,"UG2011_704"
2000,0,0,"ET2010_340"
2001,0,0,"ET2010_340"
2002,0,0,"ET2010_340"
2003,0,0,"ET2010_340"
2004,0,0,"ET2010_340"
2005,0,0,"ET2010_340"
2006,0,0,"ET2010_340"
2007,0,0,"ET2010_340"
2008,0,0,"ET2010_340"
2009,0,4,"ET2010_340"
2010,0,5,"ET2010_340"
2011,0,5,"ET2010_340"
2012,0,2,"ET2010_340"
2013,0,10,"ET2010_340"
2014,0,8,"ET2010_340"
2015,0,10,"ET2010_340"
2016,30,5,"ET2010_340"
2017,158,3,"ET2010_340"
2018,183,2,"ET2010_340"
2000,0,0,"ZW2005_994"
2001,0,0,"ZW2005_994"
2002,0,0,"ZW2005_994"
2003,0,0,"ZW2005_994"
2004,0,0,"ZW2005_994"
2005,0,0,"ZW2005_994"
2006,0,0,"ZW2005_994"
2007,0,0,"ZW2005_994"
2008,0,0,"ZW2005_994"
2009,0,1,"ZW2005_994"
2010,0,6,"ZW2005_994"
2011,0,0,"ZW2005_994"
2012,0,3,"ZW2005_994"
2013,0,4,"ZW2005_994"
2014,0,6,"ZW2005_994"
2015,1,6,"ZW2005_994"
2016,19,8,"ZW2005_994"
2017,200,7,"ZW2005_994"
2018,202,2,"ZW2005_994"
2000,0,0,"KE2014_407"
2001,0,0,"KE2014_407"
2002,0,0,"KE2014_407"
2003,0,0,"KE2014_407"
2004,0,0,"KE2014_407"
2005,0,0,"KE2014_407"
2006,0,0,"KE2014_407"
2007,0,0,"KE2014_407"
2008,0,0,"KE2014_407"
2009,0,2,"KE2014_407"
2010,0,8,"KE2014_407"
2011,0,4,"KE2014_407"
2012,0,6,"KE2014_407"
2013,0,15,"KE2014_407"
2014,0,7,"KE2014_407"
2015,2,8,"KE2014_407"
2016,45,6,"KE2014_407"
2000,0,0,"MZ2011_104"
2001,0,0,"MZ2011_104"
2002,0,0,"MZ2011_104"
2003,0,0,"MZ2011_104"
2004,0,0,"MZ2011_104"
2005,0,0,"MZ2011_104"
2006,0,0,"MZ2011_104"
2007,0,0,"MZ2011_104"
2008,0,0,"MZ2011_104"
2009,0,0,"MZ2011_104"
2010,0,2,"MZ2011_104"
2011,0,2,"MZ2011_104"
2012,0,8,"MZ2011_104"
2013,0,3,"MZ2011_104"
2014,0,1,"MZ2011_104"
2015,0,4,"MZ2011_104"
2016,22,2,"MZ2011_104"
2017,168,3,"MZ2011_104"
2018,155,2,"MZ2011_104"
2000,0,0,"ZM2007_186"
2001,0,0,"ZM2007_186"
2002,0,0,"ZM2007_186"
2003,0,0,"ZM2007_186"
2004,0,0,"ZM2007_186"
2005,0,0,"ZM2007_186"
2006,0,0,"ZM2007_186"
2007,0,0,"ZM2007_186"
2008,0,0,"ZM2007_186"
2009,0,0,"ZM2007_186"
2010,0,2,"ZM2007_186"
2011,0,1,"ZM2007_186"
2012,0,1,"ZM2007_186"
2013,0,5,"ZM2007_186"
2014,0,6,"ZM2007_186"
2015,0,3,"ZM2007_186"
2016,26,1,"ZM2007_186"
2017,195,1,"ZM2007_186"
2018,230,2,"ZM2007_186"
2000,0,0,"UG2014_156"
2001,0,0,"UG2014_156"
2002,0,0,"UG2014_156"
2003,0,0,"UG2014_156"
2004,0,0,"UG2014_156"
2005,0,0,"UG2014_156"
2006,0,0,"UG2014_156"
2007,0,0,"UG2014_156"
2008,0,0,"UG2014_156"
2009,0,0,"UG2014_156"
2010,0,4,"UG2014_156"
2011,0,3,"UG2014_156"
2012,0,6,"UG2014_156"
2013,0,2,"UG2014_156"
2014,0,6,"UG2014_156"
2015,0,5,"UG2014_156"
2016,60,4,"UG2014_156"
2000,0,0,"CD2013_280"
2001,0,0,"CD2013_280"
2002,0,0,"CD2013_280"
2003,0,0,"CD2013_280"
2004,0,0,"CD2013_280"
2005,0,0,"CD2013_280"
2006,0,0,"CD2013_280"
2007,0,0,"CD2013_280"
2008,0,0,"CD2013_280"
2009,0,1,"CD2013_280"
2010,0,1,"CD2013_280"
2011,0,9,"CD2013_280"
2012,0,1,"CD2013_280"
2013,0,6,"CD2013_280"
2014,0,4,"CD2013_280"
2015,0,6,"CD2013_280"
2016,5,7,"CD2013_280"
2017,87,7,"CD2013_280"
2018,129,4,"CD2013_280"
2000,0,0,"BJ2012_109"
2001,0,0,"BJ2012_109"
2002,0,0,"BJ2012_109"
2003,0,0,"BJ2012_109"
2004,0,0,"BJ2012_109"
2005,0,0,"BJ2012_109"
2006,0,0,"BJ2012_109"
2007,0,0,"BJ2012_109"
2008,0,0,"BJ2012_109"
2009,0,2,"BJ2012_109"
2010,0,11,"BJ2012_109"
2011,0,6,"BJ2012_109"
2012,0,10,"BJ2012_109"
2013,0,8,"BJ2012_109"
2014,0,8,"BJ2012_109"
2015,0,6,"BJ2012_109"
2016,40,3,"BJ2012_109"
2017,139,3,"BJ2012_109"
2018,181,3,"BJ2012_109"
2000,0,0,"KE2014_527"
2001,0,0,"KE2014_527"
2002,0,0,"KE2014_527"
2003,0,0,"KE2014_527"
2004,0,0,"KE2014_527"
2005,0,0,"KE2014_527"
2006,0,0,"KE2014_527"
2007,0,0,"KE2014_527"
2008,0,0,"KE2014_527"
2009,0,4,"KE2014_527"
2010,0,6,"KE2014_527"
2011,0,0,"KE2014_527"
2012,0,2,"KE2014_527"
2013,0,13,"KE2014_527"
2014,0,5,"KE2014_527"
2015,0,6,"KE2014_527"
2016,23,5,"KE2014_527"
2017,146,7,"KE2014_527"
2018,131,3,"KE2014_527"
2000,0,0,"KE2014_500"
2001,0,0,"KE2014_500"
2002,0,0,"KE2014_500"
2003,0,0,"KE2014_500"
2004,0,0,"KE2014_500"
2005,0,0,"KE2014_500"
2006,0,0,"KE2014_500"
2007,0,0,"KE2014_500"
2008,0,0,"KE2014_500"
2009,0,2,"KE2014_500"
2010,0,3,"KE2014_500"
2011,0,2,"KE2014_500"
2012,0,6,"KE2014_500"
2013,0,16,"KE2014_500"
2014,0,9,"KE2014_500"
2015,0,7,"KE2014_500"
2016,52,6,"KE2014_500"
2000,0,0,"TZ2011_194"
2001,0,0,"TZ2011_194"
2002,0,0,"TZ2011_194"
2003,0,0,"TZ2011_194"
2004,0,0,"TZ2011_194"
2005,0,0,"TZ2011_194"
2006,0,0,"TZ2011_194"
2007,0,0,"TZ2011_194"
2008,0,0,"TZ2011_194"
2009,0,0,"TZ2011_194"
2010,0,2,"TZ2011_194"
2011,0,2,"TZ2011_194"
2012,0,2,"TZ2011_194"
2013,0,11,"TZ2011_194"
2014,0,2,"TZ2011_194"
2015,0,3,"TZ2011_194"
2016,18,4,"TZ2011_194"
2017,181,6,"TZ2011_194"
2018,208,1,"TZ2011_194"
2000,0,0,"BJ2012_66"
2001,0,0,"BJ2012_66"
2002,0,0,"BJ2012_66"
2003,0,0,"BJ2012_66"
2004,0,0,"BJ2012_66"
2005,0,0,"BJ2012_66"
2006,0,0,"BJ2012_66"
